 Date Time Temp Humidity Light
14-10-2017 886 20 63 363
14-10-2017 891 20 63 304
14-10-2017 896 20 63 380
14-10-2017 901 20 63 429
14-10-2017 906 20 63 491
14-10-2017 911 20 63 448
14-10-2017 916 20 64 543
14-10-2017 921 20 63 566
14-10-2017 926 20 63 499
14-10-2017 931 20 63 464
14-10-2017 936 20 63 450
14-10-2017 941 20 63 245
14-10-2017 946 20 63 420
14-10-2017 951 20 63 279
14-10-2017 956 20 63 305
14-10-2017 961 20 63 411
14-10-2017 966 20 63 632
14-10-2017 971 20 63 739
14-10-2017 976 20 64 759
14-10-2017 981 20 63 778
14-10-2017 986 20 63 826
14-10-2017 991 20 63 832
14-10-2017 996 20 63 862
14-10-2017 1001 20 63 866
14-10-2017 1006 20 63 286
14-10-2017 1011 20 63 897
14-10-2017 1016 20 63 347
14-10-2017 1021 20 63 296
14-10-2017 1026 20 63 291
14-10-2017 1031 20 63 287
14-10-2017 1036 20 63 296
14-10-2017 1041 20 64 296
14-10-2017 1046 20 64 294
14-10-2017 1051 20 64 295
14-10-2017 1056 20 64 290
14-10-2017 1061 20 64 298
14-10-2017 1066 20 64 287
14-10-2017 1071 20 64 289
14-10-2017 1076 20 63 297
14-10-2017 1081 20 64 290
14-10-2017 1086 20 64 290
14-10-2017 1091 20 64 295
14-10-2017 1096 21 63 290
14-10-2017 1101 21 63 298
14-10-2017 1106 21 63 295
14-10-2017 1111 21 63 297
14-10-2017 1116 21 63 294
14-10-2017 1121 21 63 292
14-10-2017 1126 21 63 295
14-10-2017 1131 21 63 295
14-10-2017 1136 21 63 292
14-10-2017 1141 22 62 297
14-10-2017 1146 22 62 290
14-10-2017 1151 22 62 288
14-10-2017 1156 22 62 296
14-10-2017 1161 22 63 296
14-10-2017 1166 22 62 294
14-10-2017 1171 22 62 293
14-10-2017 1175 22 63 295
14-10-2017 1180 22 63 293
14-10-2017 1185 23 62 297
14-10-2017 1190 23 62 300
14-10-2017 1195 23 62 296
14-10-2017 1200 23 62 294
14-10-2017 1205 23 63 297
14-10-2017 1210 23 63 293
14-10-2017 1215 23 64 292
14-10-2017 1220 23 64 300
14-10-2017 1225 23 64 290
14-10-2017 1230 23 64 293
14-10-2017 1235 24 65 294
14-10-2017 1240 24 65 298
14-10-2017 1245 24 65 294
14-10-2017 1250 24 66 293
14-10-2017 1255 23 67 294
14-10-2017 1260 23 67 298
14-10-2017 1265 23 67 297
14-10-2017 1270 23 67 289
14-10-2017 1275 23 67 300
14-10-2017 1280 24 68 301
14-10-2017 1285 23 68 292
14-10-2017 1290 23 68 291
14-10-2017 1295 24 69 299
14-10-2017 1300 24 69 293
14-10-2017 1305 24 69 299
14-10-2017 1310 24 69 294
14-10-2017 1315 23 68 299
14-10-2017 1320 23 68 295
14-10-2017 1325 23 68 301
14-10-2017 1330 23 68 296
14-10-2017 1335 23 68 289
14-10-2017 1340 23 68 292
14-10-2017 1345 24 68 290
14-10-2017 1350 23 68 293
14-10-2017 1355 23 68 294
14-10-2017 1360 23 68 302
14-10-2017 1365 23 67 295
14-10-2017 1370 23 67 292
14-10-2017 1375 23 67 290
14-10-2017 1380 23 67 291
14-10-2017 1385 23 67 288
14-10-2017 1390 23 68 294
14-10-2017 1395 23 68 291
14-10-2017 1400 23 68 296
14-10-2017 1405 24 68 292
14-10-2017 1410 23 68 295
14-10-2017 1415 23 67 872
14-10-2017 1420 23 67 857
14-10-2017 1425 23 67 892
14-10-2017 1430 23 68 904
14-10-2017 1435 23 68 913
15-10-2017 0 23 68 915
15-10-2017 5 23 68 914
15-10-2017 10 23 68 903
15-10-2017 15 23 68 909
15-10-2017 20 22 69 914
15-10-2017 25 24 68 912
15-10-2017 30 22 69 907
15-10-2017 35 22 69 905
15-10-2017 40 22 69 913
15-10-2017 45 22 69 908
15-10-2017 50 22 70 904
15-10-2017 55 22 69 901
15-10-2017 60 22 70 907
15-10-2017 65 22 70 911
15-10-2017 70 22 70 910
15-10-2017 75 22 70 891
15-10-2017 80 22 70 888
15-10-2017 85 23 69 893
15-10-2017 90 22 70 891
15-10-2017 95 22 70 894
15-10-2017 100 22 70 910
15-10-2017 105 22 70 895
15-10-2017 110 22 70 891
15-10-2017 115 23 69 897
15-10-2017 120 23 69 893
15-10-2017 125 23 69 912
15-10-2017 130 23 69 902
15-10-2017 135 23 69 890
15-10-2017 140 23 69 889
15-10-2017 145 22 71 908
15-10-2017 150 24 70 904
15-10-2017 155 23 70 896
15-10-2017 160 23 70 913
15-10-2017 165 23 70 892
15-10-2017 170 23 70 893
15-10-2017 175 23 70 900
15-10-2017 180 23 70 900
15-10-2017 185 23 70 912
15-10-2017 190 24 70 911
15-10-2017 195 23 70 909
15-10-2017 200 23 70 901
15-10-2017 205 23 70 900
15-10-2017 210 22 71 902
15-10-2017 215 23 70 894
15-10-2017 220 23 70 905
15-10-2017 225 23 70 914
15-10-2017 230 23 70 905
15-10-2017 235 23 70 891
15-10-2017 240 23 70 902
15-10-2017 245 22 71 901
15-10-2017 250 23 70 914
15-10-2017 255 22 71 901
15-10-2017 260 23 70 888
15-10-2017 265 23 70 908
15-10-2017 270 24 70 899
15-10-2017 275 23 70 900
15-10-2017 280 23 70 904
15-10-2017 285 23 69 902
15-10-2017 290 23 70 903
15-10-2017 295 23 70 896
15-10-2017 300 23 70 902
15-10-2017 305 23 70 910
15-10-2017 310 23 70 897
15-10-2017 315 23 70 907
15-10-2017 320 23 70 898
15-10-2017 325 23 70 894
15-10-2017 330 22 71 912
15-10-2017 335 23 70 915
15-10-2017 340 23 70 909
15-10-2017 345 23 69 904
15-10-2017 350 23 70 906
15-10-2017 355 24 70 900
15-10-2017 360 23 70 893
15-10-2017 365 24 70 910
15-10-2017 370 24 70 893
15-10-2017 375 23 69 888
15-10-2017 380 24 70 879
15-10-2017 385 24 70 867
15-10-2017 390 22 71 866
15-10-2017 395 23 70 841
15-10-2017 400 24 70 832
15-10-2017 405 23 70 823
15-10-2017 410 24 70 792
15-10-2017 415 23 70 781
15-10-2017 420 24 70 740
15-10-2017 425 24 70 729
15-10-2017 430 24 70 724
15-10-2017 435 23 70 705
15-10-2017 440 24 70 711
15-10-2017 445 24 70 710
15-10-2017 450 22 71 692
15-10-2017 455 23 70 699
15-10-2017 460 24 70 679
15-10-2017 465 24 70 670
15-10-2017 470 24 70 667
15-10-2017 475 24 70 639
15-10-2017 480 22 71 636
15-10-2017 485 24 70 621
15-10-2017 490 24 70 625
15-10-2017 495 24 70 620
15-10-2017 500 23 70 584
15-10-2017 505 24 70 589
15-10-2017 510 24 70 614
15-10-2017 515 22 70 624
15-10-2017 520 23 70 611
15-10-2017 525 23 70 608
15-10-2017 530 23 70 611
15-10-2017 535 23 70 591
15-10-2017 540 23 70 597
15-10-2017 545 21 70 596
15-10-2017 550 21 70 587
15-10-2017 555 22 68 566
15-10-2017 560 23 67 551
15-10-2017 565 22 67 561
15-10-2017 570 21 66 598
15-10-2017 575 22 66 605
15-10-2017 580 21 66 578
15-10-2017 585 21 66 546
15-10-2017 590 21 66 535
15-10-2017 595 21 66 575
15-10-2017 600 21 66 571
15-10-2017 605 21 66 576
15-10-2017 610 21 66 574
15-10-2017 615 21 65 579
15-10-2017 620 21 65 586
15-10-2017 625 20 66 577
15-10-2017 630 20 66 560
15-10-2017 635 22 65 562
15-10-2017 640 20 66 571
15-10-2017 645 20 66 562
15-10-2017 650 20 66 574
15-10-2017 655 20 66 560
15-10-2017 660 20 66 559
15-10-2017 665 20 66 552
15-10-2017 670 20 65 551
15-10-2017 675 20 65 550
15-10-2017 680 20 65 559
15-10-2017 685 20 65 564
15-10-2017 690 20 65 549
15-10-2017 695 20 65 545
15-10-2017 700 20 65 555
15-10-2017 705 20 65 544
15-10-2017 710 20 65 544
15-10-2017 715 20 65 544
15-10-2017 720 20 65 542
15-10-2017 725 20 65 526
15-10-2017 730 20 65 484
15-10-2017 735 20 65 491
15-10-2017 740 20 65 493
15-10-2017 745 20 65 481
15-10-2017 750 20 65 527
15-10-2017 755 20 65 519
15-10-2017 760 20 65 612
15-10-2017 765 20 65 691
15-10-2017 770 20 65 731
15-10-2017 775 20 65 752
15-10-2017 780 20 65 700
15-10-2017 785 20 64 659
15-10-2017 790 20 64 639
15-10-2017 795 20 64 644
15-10-2017 800 20 64 659
15-10-2017 805 20 64 695
15-10-2017 810 20 64 701
15-10-2017 815 20 64 682
15-10-2017 820 20 64 696
15-10-2017 825 20 64 697
15-10-2017 830 20 64 691
15-10-2017 835 20 63 687
15-10-2017 840 20 63 709
15-10-2017 845 20 63 694
15-10-2017 850 20 63 675
15-10-2017 855 20 63 680
15-10-2017 860 20 63 663
15-10-2017 865 20 63 703
15-10-2017 870 20 63 761
15-10-2017 875 20 63 771
15-10-2017 880 20 63 772
15-10-2017 885 20 63 730
15-10-2017 890 20 63 743
15-10-2017 895 20 63 757
15-10-2017 900 20 63 780
15-10-2017 905 20 63 776
15-10-2017 910 20 63 771
15-10-2017 915 20 63 779
15-10-2017 920 20 63 785
15-10-2017 925 20 63 804
15-10-2017 930 20 63 802
15-10-2017 935 20 63 810
15-10-2017 940 20 62 817
15-10-2017 945 20 63 811
15-10-2017 950 20 63 787
15-10-2017 955 20 63 808
15-10-2017 960 20 63 822
15-10-2017 965 20 63 850
15-10-2017 970 20 63 866
15-10-2017 975 20 63 885
15-10-2017 980 20 63 891
15-10-2017 985 20 63 889
15-10-2017 990 20 63 900
15-10-2017 995 20 63 891
15-10-2017 1000 20 62 908
15-10-2017 1005 20 63 902
15-10-2017 1010 20 63 905
15-10-2017 1015 20 63 913
15-10-2017 1020 20 63 915
15-10-2017 1025 20 63 908
15-10-2017 1030 20 63 914
15-10-2017 1035 20 63 901
15-10-2017 1040 20 63 897
15-10-2017 1045 20 63 915
15-10-2017 1050 20 60 902
15-10-2017 1055 20 63 916
15-10-2017 1060 20 62 913
15-10-2017 1065 20 60 864
15-10-2017 1070 20 63 614
15-10-2017 1075 20 63 626
15-10-2017 1080 20 60 630
15-10-2017 1085 20 60 263
15-10-2017 1090 20 63 283
15-10-2017 1095 20 63 274
15-10-2017 1100 20 63 275
15-10-2017 1105 20 63 272
15-10-2017 1110 20 63 276
15-10-2017 1115 20 63 277
15-10-2017 1120 20 62 266
15-10-2017 1125 20 63 646
15-10-2017 1130 20 63 639
15-10-2017 1135 20 63 635
15-10-2017 1140 20 63 642
15-10-2017 1145 20 63 620
15-10-2017 1150 21 62 629
15-10-2017 1155 21 62 619
15-10-2017 1160 21 62 630
15-10-2017 1165 21 62 616
15-10-2017 1170 21 62 624
15-10-2017 1175 22 62 618
15-10-2017 1180 22 62 620
15-10-2017 1185 22 63 613
15-10-2017 1190 22 62 617
15-10-2017 1195 22 63 609
15-10-2017 1200 22 63 603
15-10-2017 1205 22 63 612
15-10-2017 1210 22 63 609
15-10-2017 1215 22 63 617
15-10-2017 1220 23 62 604
15-10-2017 1225 23 62 621
15-10-2017 1230 23 62 621
15-10-2017 1235 23 62 623
15-10-2017 1240 23 62 618
15-10-2017 1245 23 62 621
15-10-2017 1250 23 62 624
15-10-2017 1255 23 62 635
15-10-2017 1260 23 62 630
15-10-2017 1265 23 62 631
15-10-2017 1270 23 63 621
15-10-2017 1274 23 63 613
15-10-2017 1279 23 63 635
15-10-2017 1284 23 63 636
15-10-2017 1289 23 63 630
15-10-2017 1294 23 63 625
15-10-2017 1299 23 63 622
15-10-2017 1304 23 63 631
15-10-2017 1309 23 63 622
15-10-2017 1314 23 63 616
15-10-2017 1319 23 64 621
15-10-2017 1324 24 65 631
15-10-2017 1329 24 65 622
15-10-2017 1334 24 66 627
15-10-2017 1339 23 67 625
15-10-2017 1344 23 67 611
15-10-2017 1349 22 68 621
15-10-2017 1354 23 68 632
15-10-2017 1359 24 69 630
15-10-2017 1364 23 69 623
15-10-2017 1369 24 70 630
15-10-2017 1374 25 69 613
15-10-2017 1379 24 70 631
15-10-2017 1384 24 71 624
15-10-2017 1389 24 71 613
15-10-2017 1394 24 71 708
15-10-2017 1399 23 72 624
15-10-2017 1404 23 72 612
15-10-2017 1409 23 72 622
15-10-2017 1414 24 71 621
15-10-2017 1419 24 71 626
15-10-2017 1424 25 69 619
15-10-2017 1429 25 69 625
15-10-2017 1434 25 69 629
15-10-2017 1439 25 69 627
16-10-2017 4 24 70 614
16-10-2017 9 24 70 625
16-10-2017 14 24 70 624
16-10-2017 19 25 68 623
16-10-2017 24 25 68 915
16-10-2017 29 24 69 906
16-10-2017 34 24 69 905
16-10-2017 39 24 70 916
16-10-2017 44 23 70 906
16-10-2017 49 22 71 907
16-10-2017 54 23 70 916
16-10-2017 59 23 70 906
16-10-2017 64 23 70 916
16-10-2017 69 23 70 906
16-10-2017 74 23 71 905
16-10-2017 79 23 71 904
16-10-2017 84 23 71 912
16-10-2017 89 23 71 911
16-10-2017 94 23 71 904
16-10-2017 99 22 72 911
16-10-2017 104 22 72 912
16-10-2017 109 23 71 893
16-10-2017 114 23 71 906
16-10-2017 119 23 71 903
16-10-2017 124 23 71 894
16-10-2017 129 23 71 891
16-10-2017 134 23 71 909
16-10-2017 139 23 71 896
16-10-2017 144 23 71 910
16-10-2017 149 23 71 910
16-10-2017 154 22 73 906
16-10-2017 159 22 73 904
16-10-2017 164 22 73 912
16-10-2017 169 22 73 896
16-10-2017 174 22 73 904
16-10-2017 179 22 73 911
16-10-2017 184 22 73 901
16-10-2017 189 22 73 902
16-10-2017 194 22 73 902
16-10-2017 199 22 73 902
16-10-2017 204 22 73 892
16-10-2017 209 22 73 896
16-10-2017 214 22 73 911
16-10-2017 219 22 73 899
16-10-2017 224 22 73 892
16-10-2017 229 22 73 901
16-10-2017 234 22 73 912
16-10-2017 239 22 73 910
16-10-2017 244 22 73 900
16-10-2017 249 22 73 899
16-10-2017 254 20 74 911
16-10-2017 259 22 73 907
16-10-2017 264 22 73 906
16-10-2017 269 22 73 893
16-10-2017 274 22 73 901
16-10-2017 279 22 73 912
16-10-2017 284 22 73 911
16-10-2017 289 22 74 902
16-10-2017 294 22 74 913
16-10-2017 299 22 74 903
16-10-2017 304 22 74 904
16-10-2017 309 22 74 896
16-10-2017 314 22 74 898
16-10-2017 319 22 74 913
16-10-2017 324 22 74 903
16-10-2017 329 21 75 902
16-10-2017 334 22 74 912
16-10-2017 339 22 74 912
16-10-2017 344 22 74 894
16-10-2017 349 22 74 900
16-10-2017 354 21 74 909
16-10-2017 359 22 74 898
16-10-2017 364 21 75 901
16-10-2017 369 21 75 897
16-10-2017 374 21 74 874
16-10-2017 379 21 74 870
16-10-2017 384 21 74 874
16-10-2017 389 21 75 865
16-10-2017 394 21 75 846
16-10-2017 399 22 74 847
16-10-2017 404 21 75 825
16-10-2017 409 21 75 820
16-10-2017 414 21 75 804
16-10-2017 419 21 75 798
16-10-2017 424 21 75 781
16-10-2017 429 21 75 782
16-10-2017 434 21 75 768
16-10-2017 439 21 75 754
16-10-2017 444 21 75 742
16-10-2017 449 21 75 731
16-10-2017 454 21 75 732
16-10-2017 459 21 75 714
16-10-2017 464 21 75 704
16-10-2017 469 21 75 699
16-10-2017 474 21 75 700
16-10-2017 479 21 75 679
16-10-2017 484 21 75 692
16-10-2017 489 21 75 686
16-10-2017 494 21 75 680
16-10-2017 499 21 74 684
16-10-2017 504 21 74 679
16-10-2017 509 21 74 673
16-10-2017 514 21 74 675
16-10-2017 519 21 74 656
16-10-2017 524 21 74 653
16-10-2017 529 21 74 656
16-10-2017 534 22 74 660
16-10-2017 539 22 74 651
16-10-2017 544 21 74 651
16-10-2017 549 21 75 640
16-10-2017 554 21 75 634
16-10-2017 559 21 75 634
16-10-2017 564 21 75 619
16-10-2017 569 21 74 628
16-10-2017 574 21 75 620
16-10-2017 579 21 75 609
16-10-2017 584 21 75 603
16-10-2017 589 21 75 600
16-10-2017 594 21 75 594
16-10-2017 599 21 75 600
16-10-2017 604 21 75 593
16-10-2017 609 21 75 591
16-10-2017 614 21 75 591
16-10-2017 619 21 75 573
16-10-2017 624 21 75 579
16-10-2017 629 21 75 575
16-10-2017 634 21 75 567
16-10-2017 639 22 74 563
16-10-2017 644 22 74 561
16-10-2017 649 22 74 557
16-10-2017 654 21 74 556
16-10-2017 659 21 74 559
16-10-2017 664 22 74 565
16-10-2017 669 22 74 548
16-10-2017 674 22 74 544
16-10-2017 679 21 74 565
16-10-2017 684 22 74 557
16-10-2017 689 22 73 559
16-10-2017 694 22 74 556
16-10-2017 699 22 74 573
16-10-2017 704 22 74 567
16-10-2017 709 22 74 568
16-10-2017 714 22 74 586
16-10-2017 719 22 74 583
16-10-2017 724 21 75 590
16-10-2017 729 22 74 579
16-10-2017 734 22 74 590
16-10-2017 739 22 74 598
16-10-2017 744 22 73 599
16-10-2017 749 21 72 580
16-10-2017 754 22 73 574
16-10-2017 759 21 72 586
16-10-2017 764 21 72 601
16-10-2017 769 20 72 602
16-10-2017 774 20 71 617
16-10-2017 779 21 69 613
16-10-2017 784 21 68 621
16-10-2017 789 21 68 632
16-10-2017 794 22 68 635
16-10-2017 799 21 68 628
16-10-2017 804 21 68 627
16-10-2017 809 21 67 638
16-10-2017 814 21 67 630
16-10-2017 819 20 67 625
16-10-2017 824 20 67 633
16-10-2017 829 20 67 641
16-10-2017 834 20 67 626
16-10-2017 839 22 66 626
16-10-2017 844 20 67 621
16-10-2017 849 20 66 629
16-10-2017 854 20 66 620
16-10-2017 859 20 66 626
16-10-2017 864 20 66 633
16-10-2017 869 20 66 646
16-10-2017 874 20 66 656
16-10-2017 879 20 65 683
16-10-2017 884 20 65 703
16-10-2017 889 20 65 714
16-10-2017 894 20 65 729
16-10-2017 899 20 65 731
16-10-2017 904 20 65 749
16-10-2017 909 20 65 757
16-10-2017 914 20 65 779
16-10-2017 919 20 65 791
16-10-2017 924 20 65 787
16-10-2017 929 20 65 805
16-10-2017 934 20 65 798
16-10-2017 939 20 65 815
16-10-2017 944 20 65 822
16-10-2017 949 20 65 828
16-10-2017 954 20 65 847
16-10-2017 959 20 65 842
16-10-2017 964 20 65 862
16-10-2017 969 20 65 861
16-10-2017 974 20 65 872
16-10-2017 979 20 65 880
16-10-2017 984 20 65 886
16-10-2017 989 20 65 890
16-10-2017 994 20 65 902
16-10-2017 999 20 65 908
16-10-2017 1004 20 65 899
16-10-2017 1009 20 65 902
16-10-2017 1014 20 65 903
16-10-2017 1019 20 65 902
16-10-2017 1024 20 65 898
16-10-2017 1029 20 64 902
16-10-2017 1034 20 64 907
16-10-2017 1039 20 64 903
16-10-2017 1044 20 64 902
16-10-2017 1049 20 64 897
16-10-2017 1054 20 64 893
16-10-2017 1059 20 64 906
16-10-2017 1064 20 64 903
16-10-2017 1069 20 64 904
16-10-2017 1074 20 64 905
16-10-2017 1079 20 64 903
16-10-2017 1084 20 64 913
16-10-2017 1089 20 63 902
16-10-2017 1094 20 64 901
16-10-2017 1099 20 63 910
16-10-2017 1104 20 63 903
16-10-2017 1109 20 63 897
16-10-2017 1114 20 63 906
16-10-2017 1119 20 63 892
16-10-2017 1124 20 63 899
16-10-2017 1129 20 63 912
16-10-2017 1134 20 63 903
16-10-2017 1139 20 63 903
16-10-2017 1144 20 63 893
16-10-2017 1149 20 63 905
16-10-2017 1154 20 63 905
16-10-2017 1159 20 63 894
16-10-2017 1164 20 63 913
16-10-2017 1169 20 63 912
16-10-2017 1174 20 63 912
16-10-2017 1179 20 63 912
16-10-2017 1184 20 63 911
16-10-2017 1189 20 63 892
16-10-2017 1194 20 63 903
16-10-2017 1199 20 63 902
16-10-2017 1204 20 62 903
16-10-2017 1209 20 63 909
16-10-2017 1214 20 63 899
16-10-2017 1219 20 63 909
16-10-2017 1224 20 63 905
16-10-2017 1229 20 63 904
16-10-2017 1234 20 63 901
16-10-2017 1239 20 63 906
16-10-2017 1244 20 63 904
16-10-2017 1249 20 63 910
16-10-2017 1254 20 63 910
16-10-2017 1259 20 63 910
16-10-2017 1264 20 62 908
16-10-2017 1269 20 63 898
16-10-2017 1274 20 63 909
16-10-2017 1279 20 63 901
16-10-2017 1284 20 63 902
16-10-2017 1289 20 63 900
16-10-2017 1294 20 63 901
16-10-2017 1299 20 63 901
16-10-2017 1304 20 63 903
16-10-2017 1309 20 63 909
16-10-2017 1314 20 63 901
16-10-2017 1319 20 63 899
16-10-2017 1324 20 63 907
16-10-2017 1329 20 62 903
16-10-2017 1334 20 63 908
16-10-2017 1339 20 63 900
16-10-2017 1343 20 63 903
16-10-2017 1348 20 63 900
16-10-2017 1353 20 63 910
16-10-2017 1358 20 63 901
16-10-2017 1363 20 63 891
16-10-2017 1368 20 63 895
16-10-2017 1373 20 63 910
16-10-2017 1378 20 63 911
16-10-2017 1383 20 60 911
16-10-2017 1388 20 62 904
16-10-2017 1393 20 63 902
16-10-2017 1398 20 60 900
16-10-2017 1403 20 60 903
16-10-2017 1408 20 60 909
16-10-2017 1413 20 60 280
16-10-2017 1418 20 63 304
16-10-2017 1423 20 63 291
16-10-2017 1428 20 63 284
16-10-2017 1433 20 63 292
16-10-2017 1438 20 63 282
17-10-2017 3 20 63 285
17-10-2017 8 20 64 282
17-10-2017 13 20 63 280
17-10-2017 18 20 63 280
17-10-2017 23 20 63 282
17-10-2017 28 20 64 902
17-10-2017 33 20 64 900
17-10-2017 38 20 64 886
17-10-2017 43 20 64 898
17-10-2017 48 20 64 898
17-10-2017 53 20 65 893
17-10-2017 58 20 65 904
17-10-2017 63 20 65 888
17-10-2017 68 20 65 897
17-10-2017 73 20 65 907
17-10-2017 78 20 65 857
17-10-2017 83 20 65 890
17-10-2017 88 20 65 868
17-10-2017 93 20 65 859
17-10-2017 98 20 65 890
17-10-2017 103 20 65 885
17-10-2017 108 20 65 874
17-10-2017 113 20 65 891
17-10-2017 118 20 65 885
17-10-2017 123 20 65 898
17-10-2017 128 20 65 890
17-10-2017 133 20 65 895
17-10-2017 138 20 65 903
17-10-2017 143 20 65 890
17-10-2017 148 20 65 904
17-10-2017 153 20 65 889
17-10-2017 158 20 65 873
17-10-2017 163 20 65 884
17-10-2017 168 20 65 878
17-10-2017 173 20 65 878
17-10-2017 178 20 66 901
17-10-2017 183 20 66 898
17-10-2017 188 20 66 894
17-10-2017 193 20 66 888
17-10-2017 198 20 66 902
17-10-2017 203 20 66 908
17-10-2017 208 20 66 876
17-10-2017 213 20 66 903
17-10-2017 218 20 66 906
17-10-2017 223 20 66 905
17-10-2017 228 20 66 897
17-10-2017 233 20 66 908
17-10-2017 238 20 66 905
17-10-2017 243 20 66 917
17-10-2017 248 20 67 911
17-10-2017 253 22 66 905
17-10-2017 258 20 67 911
17-10-2017 263 20 67 900
17-10-2017 268 20 67 911
17-10-2017 273 20 67 906
17-10-2017 278 19 67 904
17-10-2017 283 20 67 909
17-10-2017 288 20 67 906
17-10-2017 293 20 67 906
17-10-2017 298 20 67 896
17-10-2017 303 20 67 913
17-10-2017 308 20 67 902
17-10-2017 313 21 66 902
17-10-2017 318 20 67 902
17-10-2017 323 20 67 903
17-10-2017 328 20 67 905
17-10-2017 333 20 67 912
17-10-2017 338 20 67 907
17-10-2017 343 19 68 901
17-10-2017 348 19 68 903
17-10-2017 353 19 68 902
17-10-2017 358 19 68 900
17-10-2017 363 20 68 896
17-10-2017 368 21 67 890
17-10-2017 373 20 68 892
17-10-2017 378 20 68 886
17-10-2017 383 20 68 880
17-10-2017 388 20 68 866
17-10-2017 393 20 68 847
17-10-2017 398 20 68 838
17-10-2017 403 21 68 840
17-10-2017 408 20 68 824
17-10-2017 413 20 68 816
17-10-2017 418 20 68 800
17-10-2017 423 21 68 805
17-10-2017 428 20 68 774
17-10-2017 433 19 69 789
17-10-2017 438 20 68 770
17-10-2017 443 20 68 777
17-10-2017 448 21 67 759
17-10-2017 453 21 67 750
17-10-2017 458 20 68 739
17-10-2017 463 20 68 736
17-10-2017 468 20 68 721
17-10-2017 473 20 68 704
17-10-2017 478 21 68 686
17-10-2017 483 20 68 679
17-10-2017 488 21 68 678
17-10-2017 493 19 69 661
17-10-2017 498 21 68 654
17-10-2017 503 21 68 655
17-10-2017 508 21 68 642
17-10-2017 513 21 68 629
17-10-2017 518 21 68 625
17-10-2017 523 21 68 610
17-10-2017 528 21 68 598
17-10-2017 533 21 68 595
17-10-2017 538 21 68 596
17-10-2017 543 21 68 603
17-10-2017 548 21 68 603
17-10-2017 553 21 68 589
17-10-2017 558 19 69 577
17-10-2017 563 21 68 642
17-10-2017 568 21 68 650
17-10-2017 573 21 68 610
17-10-2017 578 21 68 607
17-10-2017 583 21 68 619
17-10-2017 588 21 68 624
17-10-2017 593 21 68 648
17-10-2017 598 21 68 658
17-10-2017 603 21 68 629
17-10-2017 608 21 68 583
17-10-2017 613 21 68 566
17-10-2017 618 19 69 577
17-10-2017 623 21 68 573
17-10-2017 628 21 68 549
17-10-2017 633 21 68 591
17-10-2017 638 21 68 650
17-10-2017 643 20 69 671
17-10-2017 648 20 69 704
17-10-2017 653 20 69 684
17-10-2017 658 20 69 660
17-10-2017 663 21 68 708
17-10-2017 668 20 69 694
17-10-2017 673 20 69 659
17-10-2017 678 19 69 678
17-10-2017 683 19 69 672
17-10-2017 688 20 69 674
17-10-2017 693 21 68 701
17-10-2017 698 20 69 705
17-10-2017 703 21 68 711
17-10-2017 708 21 68 673
17-10-2017 713 21 68 667
17-10-2017 718 21 68 639
17-10-2017 723 21 68 636
17-10-2017 728 20 69 641
17-10-2017 733 20 69 418
17-10-2017 738 19 69 385
17-10-2017 743 20 68 382
17-10-2017 748 21 68 378
17-10-2017 753 20 68 375
17-10-2017 758 20 68 379
17-10-2017 763 21 68 380
17-10-2017 768 20 68 373
17-10-2017 773 21 67 370
17-10-2017 778 21 67 371
17-10-2017 783 21 67 390
17-10-2017 788 21 67 401
17-10-2017 793 21 67 399
17-10-2017 798 21 67 387
17-10-2017 803 21 67 413
17-10-2017 808 21 67 274
17-10-2017 813 21 67 268
17-10-2017 818 21 67 269
17-10-2017 823 21 67 271
17-10-2017 828 21 67 281
17-10-2017 833 21 67 277
17-10-2017 838 21 67 275
17-10-2017 843 21 67 283
17-10-2017 848 21 67 281
17-10-2017 853 21 67 275
17-10-2017 858 21 67 266
17-10-2017 863 20 68 265
17-10-2017 868 21 67 256
17-10-2017 873 21 67 253
17-10-2017 878 21 68 314
17-10-2017 883 21 67 347
17-10-2017 888 21 67 351
17-10-2017 893 21 67 356
17-10-2017 898 21 68 369
17-10-2017 903 21 68 370
17-10-2017 908 21 68 376
17-10-2017 913 21 68 406
17-10-2017 918 21 68 436
17-10-2017 923 25 68 468
17-10-2017 928 21 68 483
17-10-2017 933 21 68 514
17-10-2017 938 21 68 512
17-10-2017 943 21 68 537
17-10-2017 948 21 68 565
17-10-2017 953 21 68 630
17-10-2017 958 21 67 660
17-10-2017 963 21 67 689
17-10-2017 968 22 67 752
17-10-2017 973 22 67 792
17-10-2017 978 23 66 828
17-10-2017 983 22 66 852
17-10-2017 988 22 66 285
17-10-2017 993 23 65 287
17-10-2017 998 23 65 286
17-10-2017 1003 22 66 290
17-10-2017 1008 23 65 289
17-10-2017 1013 23 65 287
17-10-2017 1018 23 65 291
17-10-2017 1023 23 65 298
17-10-2017 1028 23 65 288
17-10-2017 1033 23 65 287
17-10-2017 1038 22 67 282
17-10-2017 1043 21 67 288
17-10-2017 1048 22 67 284
17-10-2017 1053 22 67 287
17-10-2017 1058 21 67 283
17-10-2017 1063 23 67 286
17-10-2017 1068 21 67 288
17-10-2017 1073 21 67 283
17-10-2017 1078 23 67 285
17-10-2017 1083 22 68 296
17-10-2017 1088 21 68 283
17-10-2017 1093 22 68 286
17-10-2017 1098 22 68 286
17-10-2017 1103 21 68 289
17-10-2017 1108 22 68 289
17-10-2017 1113 21 68 283
17-10-2017 1118 21 68 296
17-10-2017 1123 22 68 281
